2013,12,8,0,9.7,6.1,71.05,-10.6,65,17.12,6.52,144
2013,12,9,0.3,9.1,5.5,71.48,-7.3,54,20.63,6.05,140
2013,12,10,0,4.5,8.2,71.99,-2.9,76,19.46,7.06,140
2013,12,11,0,5.1,8.5,71.95,-3.6,50,17.49,7.18,140
2013,12,12,0,3.3,8.4,71.64,-3,50,18.08,6.99,140
2013,12,13,0,4.3,8.5,71.25,-3.4,31,17.12,7.1,140
2013,12,14,7.9,7.1,6.1,71.22,-8.9,49,18.33,6.32,135
2013,12,15,0,6.2,3.1,71.67,-7.8,46,18.54,4.63,140
2013,12,16,0,5.4,8.4,72.05,-1.5,16,18.09,6.9,137
2013,12,17,0,8.2,6.1,71.78,-0.7,14,17.96,6.07,135
2013,12,18,0,10.8,1.4,71.14,-4,38,18.36,2.72,135
2013,12,19,0.2,12.4,0.3,70.45,-5.8,68,21.66,2.53,135
2013,12,20,0.7,10,0.7,70.98,-8,93,22,3.08,130
2013,12,21,0,12.9,8.4,71.58,-6.3,80,16.68,7.07,131
2013,12,22,0,12.8,1.8,71.27,-5.6,78,22.9,3.71,130
2013,12,23,0,10.8,7.5,70.93,-5.6,68,18.84,6.84,130
2013,12,24,0,17.5,6.3,70.1,-5.4,65,18.55,5.27,130
2013,12,25,0,17.6,2.7,69.2,-6.5,91,21.39,4.43,130
2013,12,26,8.4,13.2,0.1,68.85,-8.6,97,23.55,2.45,130
2013,12,27,0,7.3,8.3,69.97,-6.1,63,21.55,7.45,140
2013,12,28,9.8,15.4,6.2,69.96,-5.5,62,19.27,6.28,130
2013,12,29,1.8,6,0,70.37,-12.4,94,21.01,2.81,140
2013,12,30,0,4.6,8.4,70.82,-12.5,47,14.66,7.47,140
2013,12,31,0,3.8,8.1,70.59,-8.3,22,16.35,6.95,135
2014,1,1,0,6.6,7.2,70.35,-7.2,58,17.55,6.38,133
2014,1,2,1.6,12.6,0,70.03,-7.4,73,21.02,2.08,130
2014,1,3,0.5,12.3,3.1,70.47,-6,50,19.28,4.83,130
