y,m,d,Prec,Pa_kPa,Rhu_percent,Sun_h,TemAir_mean,TemAir_max,TemAir_min,Wv_ms
1997,11,25,0,66.4,43,8.7,-4.4,3.2,-8.4,4.8
1997,11,26,0,66.33,50,8.1,-4.5,5.7,-13.8,1
1997,11,27,0.2,66.24,73,2.6,-2.8,2.8,-7.5,0.8
1997,11,28,0,66.53,54,8.2,-4.5,3.9,-9.6,2.8
1997,11,29,0,66.71,42,7.5,-5.7,4.1,-14,2.8
1997,11,30,0,66.66,47,8.5,-4.7,5.7,-13.7,2.5
1997,12,1,0,67.1,45,7.8,-6,0.2,-11.8,3.8
1997,12,2,2,66.73,70,4.1,-7.8,-2.4,-11.5,0.8
1997,12,3,0,66.72,73,9.5,-10.5,-0.5,-18.5,1.5
1997,12,4,0,66.52,62,7.2,-5.9,4.4,-13.3,1.3
1997,12,5,1,66.53,48,4.9,-3.1,5,-10.2,2.5
1997,12,6,0,66.78,43,9.3,-5.7,3.5,-14.3,3.5
1997,12,7,1,66.79,54,8.2,-8.2,-1.3,-14.4,3.3
1997,12,8,0,66.74,51,9.2,-11.4,-0.4,-18.7,0.8
1997,12,9,0,66.61,46,9.3,-9.1,4.2,-17.1,1.3
1997,12,10,0,66.53,51,7.5,-7.3,0.6,-15.2,1
1997,12,11,3.5,66.36,83,2,-9.1,-2.6,-12.6,2.5
1997,12,12,0,66.75,76,8.6,-14.7,-8.3,-23.1,1
1997,12,13,0,66.78,66,9.3,-13.9,-2.9,-22.3,2
1997,12,14,1,66.57,71,8.1,-7.4,0.7,-15.9,1
1997,12,15,0.7,66.44,79,8.2,-5.3,0.3,-9.1,1.3
1997,12,16,0,66.8,48,9.4,-9.1,-1.7,-16.8,3.5
1997,12,17,0,66.88,51,9.4,-12,-1.7,-19.4,2.3
1997,12,18,0,66.78,53,9.4,-11.9,-1.5,-19.3,2.5
1997,12,19,0,66.69,43,9.5,-10.7,-1.3,-19.2,3.5
1997,12,20,0,66.65,49,8.6,-10.2,-0.1,-19.4,1.5
1997,12,21,0,66.84,50,9.5,-11.1,-1.4,-17.9,1.5
1997,12,22,0,66.93,51,9.5,-11.4,-1.6,-19.5,2.8
1997,12,23,0,66.63,49,9.3,-11.4,-0.7,-19.7,1.3
1997,12,24,0,66.32,47,9.4,-10.3,1,-19.1,3
1997,12,25,0,66.56,41,9.2,-9.3,0.6,-18.7,2.5
1997,12,26,0,66.62,41,9,-9.9,2.3,-19.4,1.8
1997,12,27,0,66.55,41,8.5,-8.7,2.8,-16.5,2
1997,12,28,0,66.33,39,9,-8.8,2.2,-16.5,1.5
1997,12,29,0,66.51,38,9.3,-8.1,-0.1,-14.7,3.8
1997,12,30,0,66.48,38,3.5,-8.7,-0.6,-15.7,1
1997,12,31,0,66.44,49,7.3,-7.6,-1,-13.4,2.5
1998,1,1,0,66.48,41,9.4,-11.8,-1.5,-20,2.5
1998,1,2,0,66.29,32,9.2,-10.2,1.1,-20,3.5
1998,1,3,0,66.52,27,5.5,-9,-1.1,-16.8,3
1998,1,4,0,66.6,28,7.1,-6,-0.6,-10.2,6
1998,1,5,0,66.43,48,9.3,-7.6,5.2,-16.7,0.8
1998,1,6,0,66.09,50,6.3,-5.2,2.9,-11.9,2.8
1998,1,7,0,66.19,38,8.5,-8.3,-1.5,-16.3,4
1998,1,8,0,66.14,38,8.2,-6.6,5.2,-16.4,1.8
1998,1,9,0,66.08,41,8.7,-3.8,7.7,-12.4,3.3
1998,1,10,0,66.22,50,8.2,-6,-0.7,-10.3,2.3
1998,1,11,0,66.41,51,8.8,-6.9,3.4,-16.6,2.5
1998,1,12,0,65.98,45,4.3,-5.5,-0.4,-10.1,1.5
1998,1,13,0.9,65.9,67,7.8,-7.6,0.6,-11,3.5
1998,1,14,1,66,63,7.2,-11.4,-4.4,-17.7,1.8
1998,1,15,0,65.43,36,8.2,-6.8,2.9,-16.6,2.3
1998,1,16,0,65.36,49,5.7,-6.6,1.6,-13.6,2.8
1998,1,17,0.1,65.93,61,9.4,-9.6,-0.1,-16.1,2
1998,1,18,0,65.86,34,7.1,-10.5,-0.4,-19.4,2.3
1998,1,19,0,65.92,37,7.4,-9.7,-0.9,-17.7,2.8
1998,1,20,0,66.22,41,9.7,-10.6,-1.6,-20.6,3.8
1998,1,21,0,66.13,36,8.4,-10.8,0.6,-21.2,3.3
1998,1,22,0,66.26,21,8.5,-9.2,-2.7,-15.3,3.5
1998,1,23,0,66.1,26,9.1,-9.8,0.5,-19.2,2.5
1998,1,24,0,66.24,37,9.5,-9,4.3,-18.4,2.8
1998,1,25,0,66.5,20,9.5,-6.2,3.6,-15.5,2
1998,1,26,0,66.43,22,9.3,-7.6,2.1,-17.5,3.3
1998,1,27,0,66.74,15,9.7,-8.2,0.9,-19.3,4.3
1998,1,28,0,67.08,24,9.9,-9.6,2.2,-19.4,0.8
1998,1,29,0,66.82,29,7.9,-9.8,2.3,-18.4,1
1998,1,30,0,66.51,27,9.5,-5.1,6.4,-16.4,2.3
1998,1,31,0,66.53,26,9.8,-3.3,4.4,-11,2
1998,2,1,0,66.48,36,7.3,-3.6,4.3,-9.9,3.3
1998,2,2,0,66.51,43,9.4,-5.8,4.4,-16.2,2.3
1998,2,3,0,66.49,40,8.9,-4,2.3,-11.2,2.8
1998,2,4,1,66.64,64,3.6,-7.5,-2.8,-10.4,2.3
1998,2,5,1,66.54,57,8.4,-9.6,-4.7,-13.2,2
1998,2,6,0,66.53,41,10.1,-11.5,-3,-17.8,4.3
1998,2,7,0,66.52,26,10.1,-9.9,-1.4,-18.7,4.3
1998,2,8,0,66.47,28,10.3,-9.1,2.1,-19.4,3.5
1998,2,9,0,66.47,23,9.9,-8,4.1,-18.4,2.8
1998,2,10,0,66.61,27,9.5,-4.6,4,-14.1,5.3
1998,2,11,0,66.53,30,8.9,-2.4,8.7,-14.4,4.3
1998,2,12,0,66.31,26,8.5,-1.4,9.2,-12.3,3.5
1998,2,13,0.3,66.54,41,8,-3.7,3.6,-6.4,3.8
1998,2,14,0,66.42,30,9.7,-4.8,10.2,-16,2.3
1998,2,15,0,66.06,31,9.9,0.6,11.9,-9.9,2.3
1998,2,16,1,66.17,60,3.9,1,5.4,-3.3,3
1998,2,17,0.9,66.2,77,8.9,-2.5,4.9,-5.8,1.8
1998,2,18,0,65.92,38,9,-1.2,7.8,-10.1,3.5
1998,2,19,0,66.03,34,7.4,-0.9,7.1,-10.3,4
1998,2,20,1,66.47,58,9.1,-3.9,2.2,-9.7,2.3
1998,2,21,0,66.65,62,10.1,-6.1,3.4,-13.2,1
1998,2,22,1,66.28,58,9.8,-5.2,3.4,-13.3,1
1998,2,23,0,66.11,59,6.5,-2.3,5.2,-8.8,2
1998,2,24,3.1,66.57,85,7.1,-8.1,1.1,-16.2,1.5
1998,2,25,1,66.47,67,8.1,-6.5,0.9,-12.3,1.5
1998,2,26,2.4,66.34,80,1.7,-6.4,-2.3,-9.8,2
1998,2,27,0.1,66.51,77,1.9,-6.5,-3.5,-11.3,1
1998,2,28,1,66.52,79,4.8,-4.6,0.4,-11.3,1.8
1998,3,1,0.1,66.42,77,4.6,-2,3,-4.2,1.3
1998,3,2,0.3,66.61,60,7.7,-2.1,2.3,-6.4,1.8
1998,3,3,0,66.64,50,10.6,-3.5,5.4,-9.6,2
1998,3,4,0,66.51,45,9.3,-2.4,7.1,-9.5,1.5
1998,3,5,0.1,66.18,60,8.4,1.2,11.8,-6.9,1.5
1998,3,6,0.1,66.04,69,6.9,1,9.8,-4.9,2
1998,3,7,1.7,65.81,80,3.2,-0.7,4.9,-4.9,1.3
1998,3,8,0.3,65.88,66,8.8,-1.4,3.3,-3.3,1.5
1998,3,9,0.4,66.12,67,7.7,-3.9,2.5,-7.5,1.8
1998,3,10,1,66.16,69,7.5,-3.1,1,-6.4,2.8
1998,3,11,1.7,66.18,73,7.5,-5.1,0.4,-8,3.8
1998,3,12,1,66.4,46,11.3,-5.1,3.9,-13.1,4
1998,3,13,1,66.17,52,5.3,-2.1,4.4,-7.9,1.8
1998,3,14,0.6,66.05,76,1.1,-2.3,2.1,-6.1,2.5
1998,3,15,0.2,66.35,52,10.2,-1.5,6.6,-9.2,5.8
1998,3,16,0,66.6,36,11.3,0.1,9.4,-6.6,1.5
1998,3,17,0,66.51,35,10.9,1.5,12.7,-7.6,3.8
1998,3,18,1,66.17,42,5,1.3,11.4,-5.6,3.3
1998,3,19,0.5,65.96,71,5.8,0.6,5.5,-2.8,3.3
1998,3,20,1,65.69,53,7,0.1,10.9,-5.5,4
1998,3,21,0,66.38,35,10.6,-2.2,8.3,-9,2.8
1998,3,22,1,66.15,55,6.5,0.6,8.2,-3,2.8
1998,3,23,1.7,66.37,75,1.3,-2.4,1.5,-5.7,2.5
1998,3,24,2.4,66.26,74,4.9,-4.1,-0.3,-6.4,3.5
1998,3,25,6.5,66.27,78,4.2,-5.3,-1.5,-6.5,4.5
1998,3,26,0,66.83,51,11.5,-5.5,-0.3,-10,2
1998,3,27,0,66.95,51,11.9,-4.6,2,-10.9,2
1998,3,28,0,66.88,49,11.6,-2,6,-10.2,2.3
1998,3,29,0,66.82,44,10.5,2.6,9,-4.1,2.8
1998,3,30,0,66.77,54,8.3,4.2,12.6,-2.7,3
1998,3,31,1,66.79,45,9.6,0.3,8.2,-3.5,6.5
1998,4,1,0,66.96,28,12.1,2.3,11.7,-6.2,4.5
1998,4,2,0,66.91,36,11.5,4,14.5,-6.4,3
1998,4,3,0,66.51,43,9.4,5.4,14.9,-3.3,1.5
1998,4,4,0.2,66.71,56,10,5.1,12.1,0.4,2.5
1998,4,5,0.3,66.79,74,6.5,4,10.1,1.1,4
1998,4,6,4.4,66.94,77,2,0.7,3.9,-1,2.3
1998,4,7,1.2,66.95,80,8.2,-0.5,4.6,-3.7,1.8
1998,4,8,0,66.78,65,12.1,1.6,11.8,-6.3,1.5
1998,4,9,0,66.49,44,9.9,6,15.4,-3.3,1.5
1998,4,10,2.2,66.28,56,6,6.3,13.5,0.8,3.3
1998,4,11,0.4,66.97,49,10.6,2.2,6.6,-0.7,3.5
1998,4,12,0,66.72,49,10.4,2,8.1,-4.7,2.5
1998,4,13,1,66.73,69,9.5,0.9,7.8,-3.3,2.5
1998,4,14,3.6,67.05,77,5.5,-0.7,3.5,-2.3,2
1998,4,15,0,67.29,55,10.1,-0.3,8.7,-6.5,1.8
1998,4,16,0,67.32,36,9.7,3.3,10.9,-4.5,3.8
1998,4,17,0,67.24,46,12.6,3.1,12.1,-5.4,1.8
1998,4,18,0,67.02,43,12.7,4.9,12.8,-3.7,2.3
1998,4,19,1,66.96,55,8.5,4.6,13.5,-3.2,2.8
1998,4,20,0,66.95,47,12.3,5.6,14.4,-3,2.3
1998,4,21,1,66.53,48,7,6.1,13.5,-1.6,1.5
1998,4,22,0.2,66.46,60,6.5,5.8,15.8,-1,1.5
1998,4,23,0,66.66,56,9.2,6.1,14.3,-1.5,2.5
1998,4,24,1,66.97,56,10.4,6.5,16.4,-1.8,2
1998,4,25,1,66.94,46,12.4,9.2,18.8,0.2,2
1998,4,26,0,66.79,34,11.2,10.8,22.8,-1.6,1.3
1998,4,27,0,66.72,29,11.9,13.4,23.6,3.2,3
1998,4,28,0.9,66.77,51,9.7,10.6,20.2,4.9,3.5
1998,4,29,7.2,66.88,77,6,7.4,13.6,2.9,3.5
1998,4,30,3,66.76,64,8.8,7,13.3,1.4,3.8
1998,5,1,0.8,66.84,55,10.3,6.6,17.5,-0.5,3
1998,5,2,5.5,67.19,66,10.8,6.6,13.2,0.3,3.3
1998,5,3,1,67.1,41,12.4,10.2,18,2.6,4.5
1998,5,4,1,66.83,44,9.9,10.8,21.9,0.3,2
1998,5,5,1,66.69,55,10.3,11.5,21.9,4.7,4.5
1998,5,6,4.3,67.05,80,6.8,8.6,16.1,5.5,3.8
1998,5,7,9.4,67.31,77,6.6,7.8,12.5,4.2,3.3
1998,5,8,9.7,66.74,73,8.6,9.5,18,4.7,2.8
1998,5,9,15.6,66.6,76,3.1,6.8,12,3.4,4.3
1998,5,10,1,66.88,71,8.8,6.3,12.3,1.1,2.3
1998,5,11,13.2,66.92,86,1.3,3.4,7.6,0.5,2.5
1998,5,12,18.4,66.6,82,3.7,5,10.7,0.1,1.5
1998,5,13,4.4,66.78,70,11.5,6.3,13.6,1.9,2.3
1998,5,14,1,66.95,63,11.7,7.3,16.1,-0.5,2.3
1998,5,15,1,66.9,57,6.1,6.3,12.2,0.9,5.3
1998,5,16,0,67.16,60,12.6,5.4,14.1,-2,1.3
1998,5,17,0,66.97,41,13.4,10,19,0.2,3.3
1998,5,18,0.2,66.96,52,7.8,10.6,18,1.8,3.8
1998,5,19,1,66.85,69,8.7,9.1,16.3,2.3,1
1998,5,20,2.8,66.66,71,10.7,11,20,6.6,3.5
1998,5,21,8.3,67,76,6.8,9.6,14.4,4.9,3.3
1998,5,22,10.2,67.03,80,5.8,7.6,13.9,3.6,4
1998,5,23,7.4,67.08,69,9.1,8.8,12.5,5,3
1998,5,24,0.5,67.31,65,10.4,5.2,11.3,0.1,3.8
1998,5,25,0,66.9,62,10.3,7.5,17.5,-1.2,2.3
1998,5,26,0.2,66.83,66,10.2,7.4,12.4,4.7,2
1998,5,27,1,66.91,61,9.5,8.5,15.7,2,2.8
1998,5,28,3.7,67.01,74,3.9,5.6,11.3,3.5,3
1998,5,29,1,66.85,84,4.5,4.9,10.8,-1.4,2.5
1998,5,30,1.5,66.59,80,4.5,8,13.9,4.9,2.5
1998,5,31,12.7,66.7,78,8.2,8,12.6,4.5,2.8
1998,6,1,0,66.88,56,13,9.8,15.6,2.6,2.3
1998,6,2,0,66.97,53,8.8,9.1,14.9,1.3,2.8
1998,6,3,2.2,67.18,72,5.5,5.9,11.9,1.8,1.5
1998,6,4,0.1,67.19,76,8.4,6.2,14.9,-1.1,1.3
1998,6,5,0.5,67.1,69,6.3,8.5,14.2,5.6,2.5
1998,6,6,3.9,66.95,73,1.5,6.8,11.2,1.3,2
1998,6,7,1,66.8,60,12.6,8.7,15.4,1,2
1998,6,8,0.2,66.84,66,11.3,9.3,15.8,1.5,1.5
1998,6,9,1,66.89,66,11.9,9.4,15.3,4.6,1.8
1998,6,10,2.5,66.75,75,7.5,9.1,14.8,5.9,2.3
1998,6,11,1.8,66.67,65,11.4,11.6,18.3,6.3,2
1998,6,12,16,66.74,71,9.2,11.9,17.6,7.8,2.5
1998,6,13,5.4,66.73,76,10,13.3,19.4,8.2,2
1998,6,14,3.9,66.76,69,10.7,15.4,21.5,8.8,2
1998,6,15,15.1,67.01,79,8.4,13.2,19.5,9.3,1.8
1998,6,16,15.8,67.06,84,11.1,11.9,17.6,8.7,1.3
1998,6,17,0.5,66.86,78,10.1,12.5,18.2,10.1,1.3
1998,6,18,1,67.03,61,12.3,13.2,17.5,9.5,2.8
1998,6,19,1,66.92,65,7.8,11.1,14.6,8,2.5
1998,6,20,3.8,67.02,72,9.6,9.9,14.7,5.9,2.3
1998,6,21,0.4,66.84,78,11.1,10.2,16.4,4.4,2
1998,6,22,0.7,66.7,74,5.8,12.5,17.7,9.1,2.3
1998,6,23,6.1,66.9,80,3.1,10.8,14.8,8.9,2.3
1998,6,24,0.4,66.95,69,10.3,11.4,17.5,6.5,2.5
1998,6,25,0,67.07,66,7.7,9.7,14.9,3.3,3.3
1998,6,26,3.6,67.08,68,11.3,8.6,15.5,2.8,2.8
1998,6,27,0,67.11,65,13.2,9.6,15.6,1.5,1
1998,6,28,1,67.05,63,12.7,12.8,19.5,6,2
1998,6,29,0,67.05,64,12.6,12.5,19.1,3.7,1.3
1998,6,30,3.3,66.9,75,0.4,11.7,16.9,9.1,1.3
1998,7,1,0.3,66.95,72,9.6,12.9,18.9,7.9,1.8
1998,7,2,0,66.99,63,12.5,12.1,19.9,3.2,1.3
1998,7,3,7.4,66.89,77,4.2,11.8,17.4,10,3
1998,7,4,11.7,66.78,84,1.3,12.5,17.2,9.2,1.3
1998,7,5,4.8,66.77,65,8.1,13.5,18,9.9,3.8
1998,7,6,14.2,66.83,77,0,10.8,15.8,8.8,2.5
1998,7,7,1,66.82,82,4.3,9.2,14,3.6,0.8
1998,7,8,0.1,66.81,74,0.9,12.2,15.7,9.6,1.3
1998,7,9,7.6,66.83,85,0,9.2,12.6,7.5,2.3
1998,7,10,8.5,67.01,85,1.9,9.2,12.8,6.8,0.5
1998,7,11,5,66.84,90,0.9,9.3,13.8,7.4,1.3
1998,7,12,1,66.83,67,12.2,12.5,19.1,3.7,3
1998,7,13,0,66.86,65,13.8,13.8,20.5,3.7,0.3
1998,7,14,0,66.93,72,13.6,14,20.2,6.4,1.5
1998,7,15,4.6,66.98,77,1.3,12.3,17.3,8.6,2
1998,7,16,1,67.09,70,7,11.1,15.6,6.5,2.5
1998,7,17,1,67.06,62,13.5,11.3,19,2.2,1.3
1998,7,18,1,66.93,65,12.2,13.4,20.9,3.4,1.3
1998,7,19,19.1,66.83,88,1.3,11.6,17.7,9.9,2.3
1998,7,20,0,66.75,70,11.4,12.5,19.1,5.3,2.8
1998,7,21,1.2,66.85,72,5,12.4,16.9,9.3,2
1998,7,22,5.4,67,78,0,10.3,13.3,8.4,0.8
1998,7,23,0,67.05,74,8.5,11.1,15.9,4.8,0.8
1998,7,24,1.3,66.99,73,1,9.9,13.6,6.6,2.3
1998,7,25,0,66.96,82,3.2,8.3,13.1,1.7,1.5
1998,7,26,5.2,66.89,89,0,10.7,13.1,9,1.3
1998,7,27,1.2,66.98,73,12.7,13,19.9,7.1,1.8
1998,7,28,8.7,67.08,76,2.9,11.8,16.6,6.3,1.8
1998,7,29,4.4,67.06,74,11.4,12.4,19.1,7.3,2.3
1998,7,30,1,67.02,77,7.8,11.3,16.8,4.2,1.8
1998,7,31,1.6,67.07,68,12.4,13,18.6,5.6,1.8
1998,8,1,5.2,67.06,77,4.4,11.1,16.7,8.7,1.3
1998,8,2,1,67.03,72,13,11.6,19.2,3.1,1.8
1998,8,3,1.8,67,78,7,10.9,16.5,9.1,2.5
1998,8,4,0,67.15,77,9.1,9.7,16.6,2.3,1
1998,8,5,11.2,67.14,80,3.9,9.9,14.6,6.5,2
1998,8,6,5.9,66.97,63,11.3,12.5,18.2,7,2.5
1998,8,7,1,67.06,74,7.2,11.1,18.8,4.3,1.5
1998,8,8,1.4,67.1,84,3.8,10.3,16.2,7.5,1
1998,8,9,3.1,67.05,76,9,11.9,18.6,7.8,0.8
1998,8,10,0.7,67.1,81,5.3,9.6,16.2,4.6,0
1998,8,11,12.8,67.03,81,7,11.4,18.1,6.9,0.5
1998,8,12,6.1,67.09,84,0,10,12.6,7.9,1.8
1998,8,13,12.9,66.89,83,2.1,8.8,13,7.4,2.3
1998,8,14,0,67.03,71,7.9,10.5,17.7,4.3,1
1998,8,15,7.6,67.27,80,4.4,10.1,14.8,7.1,1.5
1998,8,16,0.1,67.2,80,9.8,10.2,15.7,3.1,1.8
1998,8,17,0,67.16,72,12.4,11.2,18.6,4.2,0.5
1998,8,18,0,67.24,70,11,11.1,18.4,3.4,0.3
1998,8,19,10,67.09,83,0,10.4,15.2,9.2,2
1998,8,20,0.4,67.14,72,9.7,11.8,18.5,7.5,1.5
1998,8,21,0,67.15,73,10.7,10.8,18,2.2,1.3
1998,8,22,25.6,67.19,83,7.5,12.3,18.6,8.7,1
1998,8,23,2.4,67.22,79,8.7,13.7,19.1,9.2,1.3
1998,8,24,15.7,67.23,83,4.3,13.6,18.4,10.7,2.3
1998,8,25,29.7,67.04,85,5,12.9,18.6,10.7,2.8
1998,8,26,8.3,67.2,75,2.1,11.7,16,9,1.8
1998,8,27,1,67.24,73,10.5,11,16.8,4.5,2
1998,8,28,12.4,67.22,80,0.3,8.7,13.1,6.2,2.5
1998,8,29,1.2,67.38,75,0,5.9,8,3.9,1
1998,8,30,0,67.32,73,11.6,5.6,12.4,-0.6,1
1998,8,31,3.8,67.29,81,8.6,6.8,13.1,1,1.8
1998,9,1,3.2,67.27,78,6.8,7.5,13.3,1.2,0.8
1998,9,2,0.5,67.28,75,0,7.6,10.3,5.7,3.3
1998,9,3,1,67.39,72,4.5,7.1,11.2,2.9,2.5
1998,9,4,9.5,67.54,84,2.8,4.9,10.1,1.1,1.5
1998,9,5,0,67.54,71,11.1,6.1,14.8,-0.9,0.8
1998,9,6,0,67.43,67,12.2,6.5,15.6,-1.8,1.3
1998,9,7,0,67.33,66,10.4,7.1,16.1,0.5,1.5
1998,9,8,1.4,67.37,69,10.2,7.7,16.1,-0.1,1
1998,9,9,1,67.37,75,9.3,6.9,16.1,-0.7,0.8
1998,9,10,0,67.23,70,12.1,9.6,18.3,-0.3,1.3
1998,9,11,0,67.26,72,12.1,9.9,18.3,2.7,1
1998,9,12,0,67.09,73,10,11.6,19.9,5.3,1.3
1998,9,13,0,67.1,74,8.5,12.8,18,9.2,2.5
1998,9,14,1.1,66.99,82,6.9,11.8,17.3,6.6,2
1998,9,15,0.1,66.89,78,6.4,11.7,18.7,6.5,1
1998,9,16,1.7,66.93,74,5.7,12.6,19.2,7.6,1.8
1998,9,17,7,67.23,85,5.1,11,17.1,8.5,1.8
1998,9,18,0.2,67.13,81,4.1,10.3,16.3,5.7,3.3
1998,9,19,2.3,67.5,58,10.4,6.7,14.7,3.1,4.3
1998,9,20,0,67.39,46,11.6,4.5,12.8,-5.8,2
1998,9,21,0.1,66.81,68,7.5,8.1,16.1,1.7,1.3
1998,9,22,0.4,66.88,83,2.6,8.4,12.4,7.1,1.5
1998,9,23,4.4,67.12,88,2,7.7,14.4,4.9,1.3
1998,9,24,1,67.22,79,5,9.9,15.3,6.7,2
1998,9,25,12.3,67.56,79,0.9,5.9,11.2,3.7,1.8
1998,9,26,0,67.8,67,8.9,6.3,12.1,0.6,0.3
1998,9,27,0,67.81,55,11.4,6.3,14.6,-1.4,1.8
1998,9,28,0,67.6,63,11.3,5.5,16.1,-3.5,1
1998,9,29,0,67.27,58,9.9,9.1,18.5,2.9,2
1998,9,30,15.3,67.18,69,8.5,8.4,18.7,4.2,2.5
1998,10,1,0.7,67.36,78,3.2,7.2,10.1,5.2,2.3
1998,10,2,16.1,67.15,83,1.2,5.6,8.8,3.7,2.3
1998,10,3,2.6,67.37,85,0.7,2.5,5.9,-0.3,1.3
1998,10,4,1.9,67.12,81,4.7,5,10.7,0.6,0.5
1998,10,5,0.2,67.26,73,6.4,6.5,12,3.9,2.8
1998,10,6,1,67.37,76,8.9,4.6,13.8,-2.6,1.3
1998,10,7,0,67.34,75,10,6.3,13.9,0.6,2.3
1998,10,8,2.5,67.21,78,7.7,5.8,11.3,2.7,2.5
1998,10,9,0.2,67.35,83,3.7,3.4,7.9,1.8,1.3
1998,10,10,1,67.26,74,9.3,3.3,12.7,-3.5,1.5
1998,10,11,0.6,66.96,62,10,5.4,14.9,-0.8,3.8
1998,10,12,5.1,67.15,80,6.2,5.8,13.3,1.9,0.5
1998,10,13,1,67.52,58,5.7,3.8,7.5,1,1.5
1998,10,14,0,67.35,42,10.4,2,10.7,-5.3,2.3
1998,10,15,0.1,66.85,68,7.5,2.3,8.9,-3.4,1.3
1998,10,16,4.2,67.05,87,0,1.2,4.2,0.4,1.3
1998,10,17,1,67.32,77,8.1,0,5.8,-4.8,0.5
1998,10,18,0.9,67.06,89,2.5,0.2,3.7,-1,1.5
1998,10,19,1.8,67.14,85,2.1,0.2,5.6,-1.8,0.5
1998,10,20,1,67.37,74,8.8,1,7.9,-5.3,0.5
1998,10,21,3.1,67.22,82,1.2,1.1,4.1,-0.3,1.3
1998,10,22,0,67.29,68,10.7,-0.8,8.8,-6.6,2
1998,10,23,0,67.05,56,10.6,1.4,12.1,-6.9,2.5
1998,10,24,0,67.11,57,10.4,1.9,12.4,-6,1.3
1998,10,25,0,67.24,44,10.4,1.6,11.3,-6.3,2.3
1998,10,26,0.7,67.14,64,7.7,-0.3,8.3,-7.5,1.8
1998,10,27,3.5,66.88,85,1.4,2.4,6.8,0.1,1
1998,10,28,0,66.92,76,8.2,1.4,7.6,-5,1.8
1998,10,29,0,67.01,48,10.2,1.9,11.1,-4.5,2.3
1998,10,30,0.1,66.99,69,4.1,-0.2,7.7,-5.3,1.8
1998,10,31,1,67.34,65,7.6,0.4,7.8,-4.5,1
1998,11,1,0,67.34,44,8.9,-0.8,6.4,-6.9,3
1998,11,2,0,67.45,40,10.3,-1.9,8.3,-8.5,2.5
1998,11,3,0,67.29,40,10.3,-0.8,9.1,-8.4,1.5
1998,11,4,0,67.3,54,9.9,-2,9.4,-10.1,0.8
1998,11,5,0,67.32,53,8.8,-1,9.7,-7.2,0.8
1998,11,6,0,67.27,65,8.7,-1.5,8.2,-7.5,0.5
1998,11,7,0.3,67.13,69,4.6,-1.7,3.3,-3.5,1
1998,11,8,1,67.15,87,5.1,-5.1,1.6,-9,1.8
1998,11,9,1,67.16,82,2.8,-4.8,1.8,-8.7,1
1998,11,10,1,67.08,64,9.2,-2.8,5.3,-9.1,0.8
1998,11,11,0.2,67.3,80,2.6,-4.2,0.1,-5.5,2.3
1998,11,12,0,67.19,51,10,-4.5,5.4,-13.1,2.5
1998,11,13,0,66.91,57,10.1,-3.6,9,-11.5,1
1998,11,14,0,66.88,51,10.2,0.2,13.1,-8.6,1.3
1998,11,15,0,66.84,45,9.8,1.8,12.8,-6.2,1
1998,11,16,0,67.03,27,9.7,-0.6,6.9,-7.7,4.3
1998,11,17,0,66.82,42,9.8,-2.8,8.7,-11.6,2.5
1998,11,18,0,66.79,36,9.9,-2.8,9.7,-11.6,1.8
1998,11,19,0,67.01,40,9.6,-2.6,7.2,-10.4,1.8
1998,11,20,0.2,67.01,60,4.5,-2.5,4,-7.9,2.3
1998,11,21,0,67.54,41,7.4,-3,3,-7.2,2
1998,11,22,0,67.31,63,8.7,-2.7,7.1,-8.6,1.3
1998,11,23,0,67.23,43,9.5,-3.1,7.1,-9.7,0.8
1998,11,24,1,66.87,68,8.7,-2.2,7.9,-9.2,1.3
1998,11,25,0,66.78,58,9.3,-1.4,7.5,-9.9,0.5
1998,11,26,0,66.73,53,6.7,-1.5,8.1,-8.5,2.3
1998,11,27,0,66.94,43,7.6,-4,3.7,-10.6,1.3
1998,11,28,0,66.57,56,9.4,-3.1,10.8,-10.8,1.5
1998,11,29,0,66.57,33,8.4,-0.7,8.9,-8.4,3.3
1998,11,30,0,66.64,40,9.3,-1.9,12,-11.4,1.8
1998,12,1,0,66.5,29,8.8,0.6,9.7,-3.4,2.3
1998,12,2,0,66.69,32,9,-2.5,6.6,-10.2,3.8
1998,12,3,0,67.13,35,9.4,-5.9,5.7,-14.8,1.3
1998,12,4,0,66.93,33,9,-3.7,7.7,-12.3,1.8
1998,12,5,0,66.9,39,6.7,-4.6,3.2,-10.7,0.5
1998,12,6,0,67.1,33,9.2,-6.3,0.5,-11.7,3.8
1998,12,7,0,67.04,35,8.9,-7.7,4.2,-17.3,0.8
1998,12,8,0,66.91,23,7.9,-3.7,4.3,-13.3,3.5
1998,12,9,0,66.99,37,8.3,-6.3,1.9,-15.5,1.3
1998,12,10,1,67.16,50,1.3,-8.1,-1.4,-10.1,3.3
1998,12,11,0,67.24,54,9.3,-11.4,-2.4,-18.1,2.3
1998,12,12,0,67.08,45,9.1,-11.1,0.2,-20.1,1.5
1998,12,13,0,67.34,29,7.9,-8.4,-1.7,-16.2,2.8
1998,12,14,0,67.55,30,8,-11.5,-1,-19.2,2
1998,12,15,0,67.17,37,9.3,-11,-0.3,-19,2.3
1998,12,16,0,66.89,40,9.3,-8.7,2.1,-18.3,0.8
1998,12,17,0,66.64,44,8.9,-6,2.8,-13.6,3.3
1998,12,18,0,66.84,48,9,-8.7,2.6,-17,1
1998,12,19,0,66.89,38,9.2,-7.9,1.4,-16.3,2.3
